name,raw_value,numeric_id
ITEM_SALAMENCITE,769,769
ITEM_BEEDRILLITE,770,770
ITEM_METEORITE_ORAS_THIRD,771,771
ITEM_METEORITE_ORAS_FINAL,772,772
ITEM_KEY_STONE,773,773
ITEM_METEORITE_SHARD,774,774
ITEM_EON_FLUTE,775,775
ITEM_NORMALIUM_Z_HELD,776,776
ITEM_FIRIUM_Z_HELD,777,777
ITEM_WATERIUM_Z_HELD,778,778
ITEM_ELECTRIUM_Z_HELD,779,779
ITEM_GRASSIUM_Z_HELD,780,780
ITEM_ICIUM_Z_HELD,781,781
ITEM_FIGHTINIUM_Z_HELD,782,782
ITEM_POISONIUM_Z_HELD,783,783
ITEM_GROUNDIUM_Z_HELD,784,784
ITEM_FLYINIUM_Z_HELD,785,785
ITEM_PSYCHIUM_Z_HELD,786,786
ITEM_BUGINIUM_Z_HELD,787,787
ITEM_ROCKIUM_Z_HELD,788,788
ITEM_GHOSTIUM_Z_HELD,789,789
ITEM_DRAGONIUM_Z_HELD,790,790
ITEM_DARKINIUM_Z_HELD,791,791
ITEM_STEELIUM_Z_HELD,792,792
ITEM_FAIRIUM_Z_HELD,793,793
ITEM_PIKANIUM_Z_HELD,794,794
ITEM_BOTTLE_CAP,795,795
ITEM_GOLD_BOTTLE_CAP,796,796
ITEM_Z_RING,797,797
ITEM_DECIDIUM_Z_HELD,798,798
ITEM_INCINIUM_Z_HELD,799,799
ITEM_PRIMARIUM_Z_HELD,800,800
ITEM_TAPUNIUM_Z_HELD,801,801
ITEM_MARSHADIUM_Z_HELD,802,802
ITEM_ALORAICHIUM_Z_HELD,803,803
ITEM_SNORLIUM_Z_HELD,804,804
ITEM_EEVIUM_Z_HELD,805,805
ITEM_MEWNIUM_Z_HELD,806,806
ITEM_NORMALIUM_Z_BAG,807,807
ITEM_FIRIUM_Z_BAG,808,808
ITEM_WATERIUM_Z_BAG,809,809
ITEM_ELECTRIUM_Z_BAG,810,810
ITEM_GRASSIUM_Z_BAG,811,811
ITEM_ICIUM_Z_BAG,812,812
ITEM_FIGHTINIUM_Z_BAG,813,813
ITEM_POISONIUM_Z_BAG,814,814
ITEM_GROUNDIUM_Z_BAG,815,815
ITEM_FLYINIUM_Z_BAG,816,816
ITEM_PSYCHIUM_Z_BAG,817,817
ITEM_BUGINIUM_Z_BAG,818,818
ITEM_ROCKIUM_Z_BAG,819,819
ITEM_GHOSTIUM_Z_BAG,820,820
ITEM_DRAGONIUM_Z_BAG,821,821
ITEM_DARKINIUM_Z_BAG,822,822
ITEM_STEELIUM_Z_BAG,823,823
ITEM_FAIRIUM_Z_BAG,824,824
ITEM_PIKANIUM_Z_BAG,825,825
ITEM_DECIDIUM_Z_BAG,826,826
ITEM_INCINIUM_Z_BAG,827,827
ITEM_PRIMARIUM_Z_BAG,828,828
ITEM_TAPUNIUM_Z_BAG,829,829
ITEM_MARSHADIUM_Z_BAG,830,830
ITEM_ALORAICHIUM_Z_BAG,831,831
ITEM_SNORLIUM_Z_BAG,832,832
ITEM_EEVIUM_Z_BAG,833,833
ITEM_MEWNIUM_Z_BAG,834,834
ITEM_PIKASHUNIUM_Z_HELD,835,835
ITEM_PIKASHUNIUM_Z_BAG,836,836
ITEM_UNKNOWN_837,837,837
ITEM_UNKNOWN_838,838,838
ITEM_UNKNOWN_839,839,839
ITEM_UNKNOWN_840,840,840
ITEM_FORAGE_BAG,841,841
ITEM_FISHING_ROD_SM,842,842
ITEM_PROFESSORS_MASK,843,843
ITEM_FESTIVAL_TICKET,844,844
ITEM_SPARKLING_STONE,845,845
ITEM_ADRENALINE_ORB,846,846
ITEM_ZYGARDE_CUBE,847,847
ITEM_UNKNOWN_848,848,848
ITEM_ICE_STONE,849,849
ITEM_RIDE_PAGER,850,850
ITEM_BEAST_BALL,851,851
ITEM_BIG_MALASADA,852,852
ITEM_RED_NECTAR,853,853
ITEM_YELLOW_NECTAR,854,854
ITEM_PINK_NECTAR,855,855
ITEM_PURPLE_NECTAR,856,856
ITEM_SUN_FLUTE,857,857
ITEM_MOON_FLUTE,858,858
ITEM_UNKNOWN_859,859,859
ITEM_ENIGMATIC_CARD,860,860
ITEM_SILVER_RAZZ_BERRY,861,861
ITEM_GOLDEN_RAZZ_BERRY,862,862
ITEM_SILVER_NANAB_BERRY,863,863
ITEM_GOLDEN_NANAB_BERRY,864,864
ITEM_SILVER_PINAP_BERRY,865,865
ITEM_GOLDEN_PINAP_BERRY,866,866
ITEM_UNKNOWN_867,867,867
ITEM_UNKNOWN_868,868,868
ITEM_UNKNOWN_869,869,869
ITEM_UNKNOWN_870,870,870
ITEM_UNKNOWN_871,871,871
ITEM_SECRET_KEY_LGPE,872,872
ITEM_SS_TICKET_LGPE,873,873
ITEM_SILPH_SCOPE,874,874
ITEM_PARCEL_LGPE,875,875
ITEM_CARD_KEY_KANTO,876,876
ITEM_GOLD_TEETH,877,877
ITEM_LIFT_KEY,878,878
ITEM_TERRAIN_EXTENDER,879,879
ITEM_PROTECTIVE_PADS,880,880
ITEM_ELECTRIC_SEED,881,881
ITEM_PSYCHIC_SEED,882,882
ITEM_MISTY_SEED,883,883
ITEM_GRASSY_SEED,884,884
ITEM_STRETCHY_SPRING,885,885
ITEM_CHALKY_STONE,886,886
ITEM_MARBLE,887,887
ITEM_LONE_EARRING,888,888
ITEM_BEACH_GLASS,889,889
ITEM_GOLD_LEAF,890,890
ITEM_SILVER_LEAF,891,891
ITEM_POLISHED_MUD_BALL,892,892
ITEM_TROPICAL_SHELL,893,893
ITEM_LEAF_LETTER_1,894,894
ITEM_LEAF_LETTER_2,895,895
ITEM_SMALL_BOUQUET,896,896
ITEM_UNKNOWN_897,897,897
ITEM_UNKNOWN_898,898,898
ITEM_UNKNOWN_899,899,899
ITEM_LURE,900,900
ITEM_SUPER_LURE,901,901
ITEM_MAX_LURE,902,902
ITEM_PEWTER_CRUNCHIES,903,903
ITEM_FIGHTING_MEMORY,904,904
ITEM_FLYING_MEMORY,905,905
ITEM_POISON_MEMORY,906,906
ITEM_GROUND_MEMORY,907,907
ITEM_ROCK_MEMORY,908,908
ITEM_BUG_MEMORY,909,909
ITEM_GHOST_MEMORY,910,910
ITEM_STEEL_MEMORY,911,911
ITEM_FIRE_MEMORY,912,912
ITEM_WATER_MEMORY,913,913
ITEM_GRASS_MEMORY,914,914
ITEM_ELECTRIC_MEMORY,915,915
ITEM_PSYCHIC_MEMORY,916,916
ITEM_ICE_MEMORY,917,917
ITEM_DRAGON_MEMORY,918,918
ITEM_DARK_MEMORY,919,919
ITEM_FAIRY_MEMORY,920,920
ITEM_SOLGANIUM_Z_BAG,921,921
ITEM_LUNALIUM_Z_BAG,922,922
ITEM_ULTRANECROZIUM_Z_BAG,923,923
ITEM_MIMIKIUM_Z_ITEM,924,924
ITEM_LYCANIUM_Z_ITEM,925,925
ITEM_KOMMONIUM_Z_ITEM,926,926
ITEM_SOLGANIUM_Z_ITEM,927,927
ITEM_LUNALIUM_Z_ITEM,928,928
ITEM_ULTRANECROZIUM_Z_ITEM,929,929
ITEM_MIMIKIUM_Z_BAG,930,930
ITEM_LYCANIUM_Z_BAG,931,931
ITEM_KOMMONIUM_Z_BAG,932,932
ITEM_Z_POWER_RING,933,933
ITEM_PINK_PETAL,934,934
ITEM_ORANGE_PETAL,935,935
ITEM_BLUE_PETAL,936,936
ITEM_RED_PETAL,937,937
ITEM_GREEN_PETAL,938,938
ITEM_YELLOW_PETAL,939,939
ITEM_PURPLE_PETAL,940,940
ITEM_RAINBOW_FLOWER,941,941
ITEM_SURGE_BADGE,942,942
ITEM_N_SOLARIZER_FUSE,943,943
ITEM_N_LUNARIZER_FUSE,944,944
ITEM_N_SOLARIZER_UNFUSE,945,945
ITEM_N_LUNARIZER_UNFUSE,946,946
ITEM_ILIMAS_NORMALIUM_Z,947,947
ITEM_LEFT_POKE_BALL,948,948
ITEM_ROTO_HATCH,949,949
ITEM_ROTO_BARGAIN,950,950
ITEM_ROTO_PRIZE_MONEY,951,951
ITEM_ROTO_EXP_POINTS,952,952
ITEM_ROTO_FRIENDSHIP,953,953
ITEM_ROTO_ENCOUNTER,954,954
ITEM_ROTO_STEALTH,955,955
ITEM_ROTO_HP_RESTORE,956,956
ITEM_ROTO_PP_RESTORE,957,957
ITEM_ROTO_BOOST,958,958
ITEM_ROTO_CATCH,959,959
ITEM_HEALTH_CANDY,960,960
ITEM_MIGHTY_CANDY,961,961
ITEM_TOUGH_CANDY,962,962
ITEM_SMART_CANDY,963,963
ITEM_COURAGE_CANDY,964,964
ITEM_QUICK_CANDY,965,965
ITEM_HEALTH_CANDY_L,966,966
ITEM_MIGHTY_CANDY_L,967,967
ITEM_TOUGH_CANDY_L,968,968
ITEM_SMART_CANDY_L,969,969
ITEM_COURAGE_CANDY_L,970,970
ITEM_QUICK_CANDY_L,971,971
ITEM_HEALTH_CANDY_XL,972,972
ITEM_MIGHTY_CANDY_XL,973,973
ITEM_TOUGH_CANDY_XL,974,974
ITEM_SMART_CANDY_XL,975,975
ITEM_COURAGE_CANDY_XL,976,976
ITEM_QUICK_CANDY_XL,977,977
ITEM_BULBASAUR_CANDY,978,978
ITEM_CHARMANDER_CANDY,979,979
ITEM_SQUIRTLE_CANDY,980,980
ITEM_CATERPIE_CANDY,981,981
ITEM_WEEDLE_CANDY,982,982
ITEM_PIDGEY_CANDY,983,983
ITEM_RATTATA_CANDY,984,984
ITEM_SPEAROW_CANDY,985,985
ITEM_EKANS_CANDY,986,986
ITEM_PIKACHU_CANDY,987,987
ITEM_SANDSHREW_CANDY,988,988
ITEM_NIDORAN_FEMALE_CANDY,989,989
ITEM_NIDORAN_MALE_CANDY,990,990
ITEM_CLEFAIRY_CANDY,991,991
ITEM_VULPIX_CANDY,992,992
ITEM_JIGGLYPUFF_CANDY,993,993
ITEM_ZUBAT_CANDY,994,994
ITEM_ODDISH_CANDY,995,995
ITEM_PARAS_CANDY,996,996
ITEM_VENONAT_CANDY,997,997
ITEM_DIGLETT_CANDY,998,998
ITEM_MEOWTH_CANDY,999,999
ITEM_PSYDUCK_CANDY,1000,1000
ITEM_MANKEY_CANDY,1001,1001
ITEM_GROWLITHE_CANDY,1002,1002
ITEM_POLIWAG_CANDY,1003,1003
ITEM_ABRA_CANDY,1004,1004
ITEM_MACHOP_CANDY,1005,1005
ITEM_BELLSPROUT_CANDY,1006,1006
ITEM_TENTACOOL_CANDY,1007,1007
ITEM_GEODUDE_CANDY,1008,1008
ITEM_PONYTA_CANDY,1009,1009
ITEM_SLOWPOKE_CANDY,1010,1010
ITEM_MAGNEMITE_CANDY,1011,1011
ITEM_FARFETCHD_CANDY,1012,1012
ITEM_DODUO_CANDY,1013,1013
ITEM_SEEL_CANDY,1014,1014
ITEM_GRIMER_CANDY,1015,1015
ITEM_SHELLDER_CANDY,1016,1016
ITEM_GASTLY_CANDY,1017,1017
ITEM_ONIX_CANDY,1018,1018
ITEM_DROWZEE_CANDY,1019,1019
ITEM_KRABBY_CANDY,1020,1020
ITEM_VOLTORB_CANDY,1021,1021
ITEM_EXEGGCUTE_CANDY,1022,1022
ITEM_CUBONE_CANDY,1023,1023
ITEM_HITMONLEE_CANDY,1024,1024
ITEM_HITMONCHAN_CANDY,1025,1025
ITEM_LICKITUNG_CANDY,1026,1026
ITEM_KOFFING_CANDY,1027,1027
ITEM_RHYHORN_CANDY,1028,1028
ITEM_CHANSEY_CANDY,1029,1029
ITEM_TANGELA_CANDY,1030,1030
ITEM_KANGASKHAN_CANDY,1031,1031
ITEM_HORSEA_CANDY,1032,1032
ITEM_GOLDEEN_CANDY,1033,1033
ITEM_STARYU_CANDY,1034,1034
ITEM_MR_MIME_CANDY,1035,1035
ITEM_SCYTHER_CANDY,1036,1036
ITEM_JYNX_CANDY,1037,1037
ITEM_ELECTABUZZ_CANDY,1038,1038
ITEM_PINSIR_CANDY,1039,1039
ITEM_TAUROS_CANDY,1040,1040
ITEM_MAGIKARP_CANDY,1041,1041
ITEM_LAPRAS_CANDY,1042,1042
ITEM_DITTO_CANDY,1043,1043
ITEM_EEVEE_CANDY,1044,1044
ITEM_PORYGON_CANDY,1045,1045
ITEM_OMANYTE_CANDY,1046,1046
ITEM_KABUTO_CANDY,1047,1047
ITEM_AERODACTYL_CANDY,1048,1048
ITEM_SNORLAX_CANDY,1049,1049
ITEM_ARTICUNO_CANDY,1050,1050
ITEM_ZAPDOS_CANDY,1051,1051
ITEM_MOLTRES_CANDY,1052,1052
ITEM_DRATINI_CANDY,1053,1053
ITEM_MEWTWO_CANDY,1054,1054
ITEM_MEW_CANDY,1055,1055
ITEM_MELTAN_CANDY,1056,1056
ITEM_MAGMAR_CANDY,1057,1057
ITEM_UNKNOWN_1058,1058,1058
ITEM_UNKNOWN_1059,1059,1059
ITEM_UNKNOWN_1060,1060,1060
ITEM_UNKNOWN_1061,1061,1061
ITEM_UNKNOWN_1062,1062,1062
ITEM_UNKNOWN_1063,1063,1063
ITEM_UNKNOWN_1064,1064,1064
ITEM_UNKNOWN_1065,1065,1065
ITEM_UNKNOWN_1066,1066,1066
ITEM_UNKNOWN_1067,1067,1067
ITEM_UNKNOWN_1068,1068,1068
ITEM_UNKNOWN_1069,1069,1069
ITEM_UNKNOWN_1070,1070,1070
ITEM_UNKNOWN_1071,1071,1071
ITEM_UNKNOWN_1072,1072,1072
ITEM_UNKNOWN_1073,1073,1073
ITEM_ENDORSEMENT,1074,1074
ITEM_POKEMON_BOX_LINK,1075,1075
ITEM_WISHING_STAR,1076,1076
ITEM_DYNAMAX_BAND,1077,1077
ITEM_UNKNOWN_1078,1078,1078
ITEM_UNKNOWN_1079,1079,1079
ITEM_FISHING_ROD_SWSH,1080,1080
ITEM_ROTOM_BIKE_LAND_MODE,1081,1081
ITEM_UNKNOWN_1082,1082,1082
ITEM_UNKNOWN_1083,1083,1083
ITEM_SAUSAGES,1084,1084
ITEM_BOBS_FOOD_TIN,1085,1085
ITEM_BACHS_FOOD_TIN,1086,1086
ITEM_TIN_OF_BEANS,1087,1087
ITEM_BREAD,1088,1088
ITEM_PASTA,1089,1089
ITEM_MIXED_MUSHROOMS,1090,1090
ITEM_SMOKE_POKE_TAIL,1091,1091
ITEM_LARGE_LEEK,1092,1092
ITEM_FANCY_APPLE,1093,1093
ITEM_BRITTLE_BONES,1094,1094
ITEM_PACK_OF_POTATOES,1095,1095
ITEM_PUNGENT_ROOT,1096,1096
ITEM_SALAD_MIX,1097,1097
ITEM_FRIED_FOOD,1098,1098
ITEM_BOILED_EGG,1099,1099
ITEM_CAMPING_GEAR,1100,1100
ITEM_UNKNOWN_1101,1101,1101
ITEM_UNKNOWN_1102,1102,1102
ITEM_RUSTED_SWORD,1103,1103
ITEM_RUSTED_SHIELD,1104,1104
ITEM_FOSSILIZED_BIRD,1105,1105
ITEM_FOSSILIZED_FISH,1106,1106
ITEM_FOSSILIZED_DRAKE,1107,1107
ITEM_FOSSILIZED_DINO,1108,1108
ITEM_STRAWBERRY_SWEET,1109,1109
ITEM_LOVE_SWEET,1110,1110
ITEM_BERRY_SWEET,1111,1111
ITEM_CLOVER_SWEET,1112,1112
ITEM_FLOWER_SWEET,1113,1113
ITEM_STAR_SWEET,1114,1114
ITEM_RIBBON_SWEET,1115,1115
ITEM_SWEET_APPLE,1116,1116
ITEM_TART_APPLE,1117,1117
ITEM_THROAT_SPRAY,1118,1118
ITEM_EJECT_PACK,1119,1119
ITEM_HEAVY_DUTY_BOOTS,1120,1120
ITEM_BLUNDER_POLICY,1121,1121
ITEM_ROOM_SERVICE,1122,1122
ITEM_UTILITY_UMBRELLA,1123,1123
ITEM_EXP_CANDY_XS,1124,1124
ITEM_EXP_CANDY_S,1125,1125
ITEM_EXP_CANDY_M,1126,1126
ITEM_EXP_CANDY_L,1127,1127
ITEM_EXP_CANDY_XL,1128,1128
ITEM_DYNAMAX_CANDY,1129,1129
ITEM_TR00,1130,1130
ITEM_TR01,1131,1131
ITEM_TR02,1132,1132
ITEM_TR03,1133,1133
ITEM_TR04,1134,1134
ITEM_TR05,1135,1135
ITEM_TR06,1136,1136
ITEM_TR07,1137,1137
ITEM_TR08,1138,1138
ITEM_TR09,1139,1139
ITEM_TR10,1140,1140
ITEM_TR11,1141,1141
ITEM_TR12,1142,1142
ITEM_TR13,1143,1143
ITEM_TR14,1144,1144
ITEM_TR15,1145,1145
ITEM_TR16,1146,1146
ITEM_TR17,1147,1147
ITEM_TR18,1148,1148
ITEM_TR19,1149,1149
ITEM_TR20,1150,1150
ITEM_TR21,1151,1151
ITEM_TR22,1152,1152
ITEM_TR23,1153,1153
ITEM_TR24,1154,1154
ITEM_TR25,1155,1155
ITEM_TR26,1156,1156
ITEM_TR27,1157,1157
ITEM_TR28,1158,1158
ITEM_TR29,1159,1159
ITEM_TR30,1160,1160
ITEM_TR31,1161,1161
ITEM_TR32,1162,1162
ITEM_TR33,1163,1163
ITEM_TR34,1164,1164
ITEM_TR35,1165,1165
ITEM_TR36,1166,1166
ITEM_TR37,1167,1167
ITEM_TR38,1168,1168
ITEM_TR39,1169,1169
ITEM_TR40,1170,1170
ITEM_TR41,1171,1171
ITEM_TR42,1172,1172
ITEM_TR43,1173,1173
ITEM_TR44,1174,1174
ITEM_TR45,1175,1175
ITEM_TR46,1176,1176
ITEM_TR47,1177,1177
ITEM_TR48,1178,1178
ITEM_TR49,1179,1179
ITEM_TR50,1180,1180
ITEM_TR51,1181,1181
ITEM_TR52,1182,1182
ITEM_TR53,1183,1183
ITEM_TR54,1184,1184
ITEM_TR55,1185,1185
ITEM_TR56,1186,1186
ITEM_TR57,1187,1187
ITEM_TR58,1188,1188
ITEM_TR59,1189,1189
ITEM_TR60,1190,1190
ITEM_TR61,1191,1191
ITEM_TR62,1192,1192
ITEM_TR63,1193,1193
ITEM_TR64,1194,1194
ITEM_TR65,1195,1195
ITEM_TR66,1196,1196
ITEM_TR67,1197,1197
ITEM_TR68,1198,1198
ITEM_TR69,1199,1199
ITEM_TR70,1200,1200
ITEM_TR71,1201,1201
ITEM_TR72,1202,1202
ITEM_TR73,1203,1203
ITEM_TR74,1204,1204
ITEM_TR75,1205,1205
ITEM_TR76,1206,1206
ITEM_TR77,1207,1207
ITEM_TR78,1208,1208
ITEM_TR79,1209,1209
ITEM_TR80,1210,1210
ITEM_TR81,1211,1211
ITEM_TR82,1212,1212
ITEM_TR83,1213,1213
ITEM_TR84,1214,1214
ITEM_TR85,1215,1215
ITEM_TR86,1216,1216
ITEM_TR87,1217,1217
ITEM_TR88,1218,1218
ITEM_TR89,1219,1219
ITEM_TR90,1220,1220
ITEM_TR91,1221,1221
ITEM_TR92,1222,1222
ITEM_TR93,1223,1223
ITEM_TR94,1224,1224
ITEM_TR95,1225,1225
ITEM_TR96,1226,1226
ITEM_TR97,1227,1227
ITEM_TR98,1228,1228
ITEM_TR99,1229,1229
ITEM_TM00,1230,1230
ITEM_LONELY_MINT,1231,1231
ITEM_ADAMANT_MINT,1232,1232
ITEM_NAUGHTY_MINT,1233,1233
ITEM_BRAVE_MINT,1234,1234
ITEM_BOLD_MINT,1235,1235
ITEM_IMPISH_MINT,1236,1236
ITEM_LAX_MINT,1237,1237
ITEM_RELAXED_MINT,1238,1238
ITEM_MODEST_MINT,1239,1239
ITEM_MILD_MINT,1240,1240
ITEM_RASH_MINT,1241,1241
ITEM_QUIET_MINT,1242,1242
ITEM_CALM_MINT,1243,1243
ITEM_GENTLE_MINT,1244,1244
ITEM_CAREFUL_MINT,1245,1245
ITEM_SASSY_MINT,1246,1246
ITEM_TIMID_MINT,1247,1247
ITEM_HASTY_MINT,1248,1248
ITEM_JOLLY_MINT,1249,1249
ITEM_NAIVE_MINT,1250,1250
ITEM_SERIOUS_MINT,1251,1251
ITEM_WISHING_PIECE,1252,1252
ITEM_CRACKED_POT,1253,1253
ITEM_CHIPPED_POT,1254,1254
ITEM_HI_TECH_EARBUDS,1255,1255
ITEM_FRUIT_BUNCH,1256,1256
ITEM_MOOMOO_CHEESE,1257,1257
ITEM_SPICE_MIX,1258,1258
ITEM_FRESH_CREAM,1259,1259
ITEM_PACKAGED_CURRY,1260,1260
ITEM_COCONUT_MILK,1261,1261
ITEM_INSTANT_NOODLES,1262,1262
ITEM_PRECOOKED_BURGER,1263,1263
ITEM_GIGANTAMIX,1264,1264
ITEM_WISHING_CHIP,1265,1265
ITEM_ROTOM_BIKE_WATER_MODE,1266,1266
ITEM_CATCHING_CHARM,1267,1267
ITEM_UNKNOWN_1268,1268,1268
ITEM_OLD_LETTER,1269,1269
ITEM_BAND_AUTOGRAPH,1270,1270
ITEM_SONIAS_BOOK,1271,1271
ITEM_UNKNOWN_1272,1272,1272
ITEM_UNKNOWN_1273,1273,1273
ITEM_UNKNOWN_1274,1274,1274
ITEM_UNKNOWN_1275,1275,1275
ITEM_UNKNOWN_1276,1276,1276
ITEM_UNKNOWN_1277,1277,1277
ITEM_ROTOM_CATALOG,1278,1278
ITEM_AND458,1279,1279
ITEM_AND15,1280,1280
ITEM_AND337,1281,1281
ITEM_AND603,1282,1282
ITEM_AND390,1283,1283
ITEM_SGR6879,1284,1284
ITEM_SGR6859,1285,1285
ITEM_SGR6913,1286,1286
ITEM_SGR7348,1287,1287
ITEM_SGR7121,1288,1288
ITEM_SGR6746,1289,1289
ITEM_SGR7194,1290,1290
ITEM_SGR7337,1291,1291
ITEM_SGR7343,1292,1292
ITEM_SGR6812,1293,1293
ITEM_SGR7116,1294,1294
ITEM_SGR7264,1295,1295
ITEM_SGR7597,1296,1296
ITEM_DEL7882,1297,1297
ITEM_DEL7906,1298,1298
ITEM_DEL7852,1299,1299
ITEM_PSC596,1300,1300
ITEM_PSC361,1301,1301
ITEM_PSC510,1302,1302
ITEM_PSC437,1303,1303
ITEM_PSC8773,1304,1304
ITEM_LEP1865,1305,1305
ITEM_LEP1829,1306,1306
ITEM_BOO5340,1307,1307
ITEM_BOO5506,1308,1308
ITEM_BOO5435,1309,1309
ITEM_BOO5602,1310,1310
ITEM_BOO5733,1311,1311
ITEM_BOO5235,1312,1312
ITEM_BOO5351,1313,1313
ITEM_HYA3748,1314,1314
ITEM_HYA3903,1315,1315
ITEM_HYA3418,1316,1316
ITEM_HYA3482,1317,1317
ITEM_HYA3845,1318,1318
ITEM_ERI1084,1319,1319
ITEM_ERI472,1320,1320
ITEM_ERI1666,1321,1321
ITEM_ERI897,1322,1322
ITEM_ERI1231,1323,1323
ITEM_ERI874,1324,1324
ITEM_ERI1298,1325,1325
ITEM_ERI1325,1326,1326
ITEM_ERI984,1327,1327
ITEM_ERI1464,1328,1328
ITEM_ERI1393,1329,1329
ITEM_ERI850,1330,1330
ITEM_TAU1409,1331,1331
ITEM_TAU1457,1332,1332
ITEM_TAU1165,1333,1333
ITEM_TAU1791,1334,1334
ITEM_TAU1910,1335,1335
ITEM_TAU1346,1336,1336
ITEM_TAU1373,1337,1337
ITEM_TAU1412,1338,1338
ITEM_CMA2491,1339,1339
ITEM_CMA2693,1340,1340
ITEM_CMA2294,1341,1341
ITEM_CMA2827,1342,1342
ITEM_CMA2282,1343,1343
ITEM_CMA2618,1344,1344
ITEM_CMA2657,1345,1345
ITEM_CMA2646,1346,1346
ITEM_UMA4905,1347,1347
ITEM_UMA4301,1348,1348
ITEM_UMA5191,1349,1349
ITEM_UMA5054,1350,1350
ITEM_UMA4295,1351,1351
ITEM_UMA4660,1352,1352
ITEM_UMA4554,1353,1353
ITEM_UMA4069,1354,1354
ITEM_UMA3569,1355,1355
ITEM_UMA3323,1356,1356
ITEM_UMA4033,1357,1357
ITEM_UMA4377,1358,1358
ITEM_UMA4375,1359,1359
ITEM_UMA4518,1360,1360
ITEM_UMA3594,1361,1361
ITEM_VIR5056,1362,1362
ITEM_VIR4825,1363,1363
ITEM_VIR4932,1364,1364
ITEM_VIR4540,1365,1365
ITEM_VIR4689,1366,1366
ITEM_VIR5338,1367,1367
ITEM_VIR4910,1368,1368
ITEM_VIR5315,1369,1369
ITEM_VIR5359,1370,1370
ITEM_VIR5409,1371,1371
ITEM_VIR5107,1372,1372
ITEM_ARI617,1373,1373
ITEM_ARI553,1374,1374
ITEM_ARI546,1375,1375
ITEM_ARI951,1376,1376
ITEM_ORI1713,1377,1377
ITEM_ORI2061,1378,1378
ITEM_ORI1790,1379,1379
ITEM_ORI1903,1380,1380
ITEM_ORI1948,1381,1381
ITEM_ORI2004,1382,1382
ITEM_ORI1852,1383,1383
ITEM_ORI1879,1384,1384
ITEM_ORI1899,1385,1385
ITEM_ORI1543,1386,1386
ITEM_CAS21,1387,1387
ITEM_CAS168,1388,1388
ITEM_CAS403,1389,1389
ITEM_CAS153,1390,1390
ITEM_CAS542,1391,1391
ITEM_CAS219,1392,1392
ITEM_CAS265,1393,1393
ITEM_CNC3572,1394,1394
ITEM_CNC3208,1395,1395
ITEM_CNC3461,1396,1396
ITEM_CNC3449,1397,1397
ITEM_CNC3429,1398,1398
ITEM_CNC3627,1399,1399
ITEM_CNC3268,1400,1400
ITEM_CNC3249,1401,1401
ITEM_COM4968,1402,1402
ITEM_CRV4757,1403,1403
ITEM_CRV4623,1404,1404
ITEM_CRV4662,1405,1405
ITEM_CRV4786,1406,1406
ITEM_AUR1708,1407,1407
ITEM_AUR2088,1408,1408
ITEM_AUR1605,1409,1409
ITEM_AUR2095,1410,1410
ITEM_AUR1577,1411,1411
ITEM_AUR1641,1412,1412
ITEM_AUR1612,1413,1413
ITEM_PAV7790,1414,1414
ITEM_CET911,1415,1415
ITEM_CET681,1416,1416
ITEM_CET188,1417,1417
ITEM_CET539,1418,1418
ITEM_CET804,1419,1419
ITEM_CEP8974,1420,1420
ITEM_CEP8162,1421,1421
ITEM_CEP8238,1422,1422
ITEM_CEP8417,1423,1423
ITEM_CEN5267,1424,1424
ITEM_CEN5288,1425,1425
ITEM_CEN551,1426,1426
ITEM_CEN5459,1427,1427
ITEM_CEN5460,1428,1428
ITEM_CMI2943,1429,1429
ITEM_CMI2845,1430,1430
ITEM_EQU8131,1431,1431
ITEM_VUL7405,1432,1432
ITEM_UMI424,1433,1433
ITEM_UMI5563,1434,1434
ITEM_UMI5735,1435,1435
ITEM_UMI6789,1436,1436
ITEM_CRT4287,1437,1437
ITEM_LYR7001,1438,1438
ITEM_LYR7178,1439,1439
ITEM_LYR7106,1440,1440
ITEM_LYR7298,1441,1441
ITEM_ARA6585,1442,1442
ITEM_SCO6134,1443,1443
ITEM_SCO6527,1444,1444
ITEM_SCO6553,1445,1445
ITEM_SCO5953,1446,1446
ITEM_SCO5984,1447,1447
ITEM_SCO6508,1448,1448
ITEM_SCO6084,1449,1449
ITEM_SCO5944,1450,1450
ITEM_SCO6630,1451,1451
ITEM_SCO6027,1452,1452
ITEM_SCO6247,1453,1453
ITEM_SCO6252,1454,1454
ITEM_SCO5928,1455,1455
ITEM_SCO6241,1456,1456
ITEM_SCO6165,1457,1457
ITEM_TRI544,1458,1458
ITEM_LEO3982,1459,1459
ITEM_LEO4534,1460,1460
ITEM_LEO4357,1461,1461
ITEM_LEO4057,1462,1462
ITEM_LEO4359,1463,1463
ITEM_LEO4031,1464,1464
ITEM_LEO3852,1465,1465
ITEM_LEO3905,1466,1466
ITEM_LEO3773,1467,1467
ITEM_GRU8425,1468,1468
ITEM_GRU8636,1469,1469
ITEM_GRU8353,1470,1470
ITEM_LIB5685,1471,1471
ITEM_LIB5531,1472,1472
ITEM_LIB5787,1473,1473
ITEM_LIB5603,1474,1474
ITEM_PUP3165,1475,1475
ITEM_PUP3185,1476,1476
ITEM_PUP3045,1477,1477
ITEM_CYG7924,1478,1478
ITEM_CYG7417,1479,1479
ITEM_CYG7796,1480,1480
ITEM_CYG8301,1481,1481
ITEM_CYG7949,1482,1482
ITEM_CYG7528,1483,1483
