Item_ID,Item_Name,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
607,ITEM_X_SP_DEF_6,0,0,0,0,0,0,FALSE,FALSE,0,0,,
608,ITEM_X_DEFENSE_6,0,0,0,0,0,0,FALSE,FALSE,0,0,,
609,ITEM_X_ATTACK_6,0,0,0,0,0,0,FALSE,FALSE,0,0,,
610,ITEM_X_ACCURACY_6,0,0,0,0,0,0,FALSE,FALSE,0,0,,
611,ITEM_ABILITY_URGE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
612,ITEM_ITEM_DROP,0,0,0,0,0,0,FALSE,FALSE,0,0,,
613,ITEM_ITEM_URGE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
614,ITEM_RESET_URGE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
615,ITEM_DIRE_HIT_3,0,0,0,0,0,0,FALSE,FALSE,0,0,,
621,ITEM_XTRANSCEIVER_BW,0,0,0,0,0,0,FALSE,FALSE,0,0,,
622,ITEM_UNKNOWN_622,0,0,0,0,0,0,FALSE,FALSE,0,0,,
623,ITEM_GRAM_1,0,0,0,0,0,0,FALSE,FALSE,0,0,,
624,ITEM_GRAM_2,0,0,0,0,0,0,FALSE,FALSE,0,0,,
625,ITEM_GRAM_3,0,0,0,0,0,0,FALSE,FALSE,0,0,,
626,ITEM_XTRANSCEIVER_BW2,0,0,0,0,0,0,FALSE,FALSE,0,0,,
627,ITEM_MEDAL_BOX,0,0,0,0,0,0,FALSE,FALSE,0,0,,
629,ITEM_DNA_SPLICERS_UNFUSE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
630,ITEM_PERMIT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
633,ITEM_PLASMA_CARD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
634,ITEM_GRUBBY_HANKY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
635,ITEM_COLRESS_MACHINE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
636,ITEM_DROPPED_ITEM_CURTIS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
637,ITEM_DROPPED_ITEM_YANCY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
639,ITEM_WEAKNESS_POLICY,50000,25000,0,0,30,0,FALSE,FALSE,0,0,,
640,ITEM_ASSAULT_VEST,50000,25000,0,50,30,0,FALSE,FALSE,0,0,,
641,ITEM_HOLO_CASTER_MALE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
642,ITEM_PROFS_LETTER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
643,ITEM_ROLLER_SKATES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
644,ITEM_PIXIE_PLATE,1000,500,0,20,90,0,FALSE,FALSE,0,0,,
646,ITEM_WHIPPED_DREAM,2100,1050,0,0,80,0,FALSE,FALSE,0,0,,
647,ITEM_SACHET,2100,1050,0,0,30,0,FALSE,FALSE,0,0,,
648,ITEM_LUMINOUS_MOSS,5000,2500,0,0,30,0,FALSE,FALSE,0,0,,
649,ITEM_SNOWBALL,5000,2500,0,0,30,0,FALSE,FALSE,0,0,,
650,ITEM_SAFETY_GOGGLES,20000,10000,0,0,30,0,FALSE,FALSE,0,0,,
651,ITEM_POKE_FLUTE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
652,ITEM_RICH_MULCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
653,ITEM_SURPRISE_MULCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
654,ITEM_BOOST_MULCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
655,ITEM_AMAZE_MULCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
656,ITEM_GENGARITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,TROO 05 GYM08 (H#0414)
657,ITEM_GARDEVOIRITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
658,ITEM_AMPHAROSITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,DALI 04 GYM06 (H#0303)
659,ITEM_VENUSAURITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
660,ITEM_CHARIZARDITE_X,0,0,0,0,0,0,FALSE,FALSE,0,0,,
661,ITEM_BLASTOISINITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
662,ITEM_MEWTWONITE_X,0,0,0,0,0,0,FALSE,FALSE,0,0,,
663,ITEM_MEWTWONITE_Y,0,0,0,0,0,0,FALSE,FALSE,0,0,,
664,ITEM_BLAZIKENITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,BAIR 04 GYM05 (H#0254)
665,ITEM_MEDICHAMITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,MELT 04 GYM02 (H#0111)
666,ITEM_HOUNDOOMINITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,BAIR 04 GYM05 (H#0254)
667,ITEM_AGGRONITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
668,ITEM_BANETTITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,TROO 05 GYM08 (H#0414)
669,ITEM_TYRANITARITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
670,ITEM_SCIZORITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
671,ITEM_PINSIRITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,RADE 05 GYM07 (H#0360)
672,ITEM_AERODACTYLITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
673,ITEM_LUCARIONITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
674,ITEM_ABOMASITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,DANB 05 GYM03 (H#0141)
675,ITEM_KANGASKHANITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
676,ITEM_GYARADOSITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,SYDT 04 GYM04 (H#0167)
677,ITEM_ABSOLITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
678,ITEM_CHARIZARDITE_Y,0,0,0,0,0,0,FALSE,FALSE,0,0,,
679,ITEM_ALAKAZITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
680,ITEM_HERACRONITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,MELT 04 GYM02 (H#0111)
681,ITEM_MAWILITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
682,ITEM_MANECTITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
683,ITEM_GARCHOMPITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
684,ITEM_LATIASITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
685,ITEM_LATIOSITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
687,ITEM_KEE_BERRY,80,40,0,0,30,0,FALSE,FALSE,0,0,,
688,ITEM_MARANGA_BERRY,80,40,0,0,30,0,FALSE,FALSE,0,0,,
689,ITEM_SPRINKLOTAD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
695,ITEM_POWER_PLANT_PASS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
697,ITEM_INTRIGUING_STONE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
698,ITEM_COMMON_STONE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
699,ITEM_DISCOUNT_COUPON,0,0,0,0,0,0,FALSE,FALSE,0,0,,
700,ITEM_ELEVATOR_KEY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
701,ITEM_TMV_PASS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
702,ITEM_HONOR_OF_KALOS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
703,ITEM_ADVENTURE_GUIDE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
704,ITEM_STRANGE_SOUVENIR,0,0,0,0,0,0,FALSE,FALSE,0,0,,
705,ITEM_LENS_CASE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
706,ITEM_MAKEUP_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
707,ITEM_TRAVEL_TRUNK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
710,ITEM_JAW_FOSSIL,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
711,ITEM_SAIL_FOSSIL,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
712,ITEM_LOOKER_TICKET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
713,ITEM_BIKE_XY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
714,ITEM_HOLO_CASTER_FEMALE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
715,ITEM_FAIRY_GEM,200,100,0,0,30,0,FALSE,FALSE,0,0,,
716,ITEM_MEGA_CHARM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
717,ITEM_MEGA_GLOVE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
718,ITEM_MACH_BIKE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
719,ITEM_ACRO_BIKE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
720,ITEM_WAILMER_PAIL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
721,ITEM_DEVON_PARTS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
722,ITEM_SOOT_SACK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
723,ITEM_BASEMENT_KEY_ORAS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
724,ITEM_POKEBLOCK_KIT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
725,ITEM_LETTER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
726,ITEM_EON_TICKET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
727,ITEM_SCANNER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
728,ITEM_GO_GOGGLES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
729,ITEM_METEORITE_ORAS_DEFAULT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
730,ITEM_KEY_TO_ROOM_1,0,0,0,0,0,0,FALSE,FALSE,0,0,,
731,ITEM_KEY_TO_ROOM_2,0,0,0,0,0,0,FALSE,FALSE,0,0,,
732,ITEM_KEY_TO_ROOM_4,0,0,0,0,0,0,FALSE,FALSE,0,0,,
733,ITEM_KEY_TO_ROOM_6,0,0,0,0,0,0,FALSE,FALSE,0,0,,
734,ITEM_STORAGE_KEY_HOENN,0,0,0,0,0,0,FALSE,FALSE,0,0,,
735,ITEM_DEVON_SCOPE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
736,ITEM_SS_TICKET_ORAS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
738,ITEM_DEVON_SCUBA_GEAR,0,0,0,0,0,0,FALSE,FALSE,0,0,,
739,ITEM_CONTEST_COSTUME_MALE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
740,ITEM_CONTEST_COSTUME_FEMALE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
741,ITEM_MAGMA_SUIT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
742,ITEM_AQUA_SUIT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
743,ITEM_PAIR_OF_TICKETS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
744,ITEM_MEGA_BRACELET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
745,ITEM_MEGA_PENDANT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
746,ITEM_MEGA_GLASSES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
747,ITEM_MEGA_ANCHOR,0,0,0,0,0,0,FALSE,FALSE,0,0,,
748,ITEM_MEGA_STICKPIN,0,0,0,0,0,0,FALSE,FALSE,0,0,,
749,ITEM_MEGA_TIARA,0,0,0,0,0,0,FALSE,FALSE,0,0,,
750,ITEM_MEGA_ANKLET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
751,ITEM_METEORITE_ORAS_SECOND,0,0,0,0,0,0,FALSE,FALSE,0,0,,
752,ITEM_SWAMPERTITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,SYDT 04 GYM04 (H#0167)
753,ITEM_SCEPTILITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,DANB 05 GYM03 (H#0141)
754,ITEM_SABLENITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
755,ITEM_ALTARIANITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
756,ITEM_GALLADITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
757,ITEM_AUDINITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
758,ITEM_METAGROSSITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
759,ITEM_SHARPEDONITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
760,ITEM_SLOWBRONITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
761,ITEM_STEELIXITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
762,ITEM_PIDGEOTITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
763,ITEM_GLALITITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
764,ITEM_DIANCITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
766,ITEM_MEGA_CUFF,0,0,0,0,0,0,FALSE,FALSE,0,0,,
767,ITEM_CAMERUPTITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
768,ITEM_LOPUNNITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,LOBA 04 GYM01 (H#0060)
769,ITEM_SALAMENCITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
770,ITEM_BEEDRILLITE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
771,ITEM_METEORITE_ORAS_THIRD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
772,ITEM_METEORITE_ORAS_FINAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
774,ITEM_METEORITE_SHARD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
775,ITEM_EON_FLUTE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
776,ITEM_NORMALIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
777,ITEM_FIRIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
778,ITEM_WATERIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
779,ITEM_ELECTRIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
780,ITEM_GRASSIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
781,ITEM_ICIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
782,ITEM_FIGHTINIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
783,ITEM_POISONIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
784,ITEM_GROUNDIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
785,ITEM_FLYINIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
786,ITEM_PSYCHIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
787,ITEM_BUGINIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
788,ITEM_ROCKIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
789,ITEM_GHOSTIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
790,ITEM_DRAGONIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
791,ITEM_DARKINIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
792,ITEM_STEELIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
793,ITEM_FAIRIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
794,ITEM_PIKANIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
795,ITEM_BOTTLE_CAP,20000,10000,0,0,30,0,FALSE,FALSE,0,0,,
796,ITEM_GOLD_BOTTLE_CAP,60000,30000,0,0,30,0,FALSE,FALSE,0,0,,
797,ITEM_Z_RING,0,0,0,0,0,0,FALSE,FALSE,0,0,,
798,ITEM_DECIDIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
799,ITEM_INCINIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
800,ITEM_PRIMARIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
801,ITEM_TAPUNIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
802,ITEM_MARSHADIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
803,ITEM_ALORAICHIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
804,ITEM_SNORLIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
805,ITEM_EEVIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
806,ITEM_MEWNIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
807,ITEM_NORMALIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
808,ITEM_FIRIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
809,ITEM_WATERIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
810,ITEM_ELECTRIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
811,ITEM_GRASSIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
812,ITEM_ICIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
813,ITEM_FIGHTINIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
814,ITEM_POISONIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
815,ITEM_GROUNDIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
816,ITEM_FLYINIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
817,ITEM_PSYCHIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
818,ITEM_BUGINIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
819,ITEM_ROCKIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
820,ITEM_GHOSTIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
821,ITEM_DRAGONIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
822,ITEM_DARKINIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
823,ITEM_STEELIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
824,ITEM_FAIRIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
825,ITEM_PIKANIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
826,ITEM_DECIDIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
827,ITEM_INCINIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
828,ITEM_PRIMARIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
829,ITEM_TAPUNIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
830,ITEM_MARSHADIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
831,ITEM_ALORAICHIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
832,ITEM_SNORLIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
833,ITEM_EEVIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
834,ITEM_MEWNIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
835,ITEM_PIKASHUNIUM_Z_HELD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
836,ITEM_PIKASHUNIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
837,ITEM_UNKNOWN_837,0,0,0,0,0,0,FALSE,FALSE,0,0,,
838,ITEM_UNKNOWN_838,0,0,0,0,0,0,FALSE,FALSE,0,0,,
839,ITEM_UNKNOWN_839,0,0,0,0,0,0,FALSE,FALSE,0,0,,
840,ITEM_UNKNOWN_840,0,0,0,0,0,0,FALSE,FALSE,0,0,,
841,ITEM_FORAGE_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
842,ITEM_FISHING_ROD_SM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
843,ITEM_PROFESSORS_MASK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
844,ITEM_FESTIVAL_TICKET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
845,ITEM_SPARKLING_STONE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
846,ITEM_ADRENALINE_ORB,5000,2500,0,0,30,0,FALSE,FALSE,0,0,,
848,ITEM_UNKNOWN_848,0,0,0,0,0,0,FALSE,FALSE,0,0,,
849,ITEM_ICE_STONE,3000,1500,0,0,30,0,FALSE,FALSE,20,0,,
850,ITEM_RIDE_PAGER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
853,ITEM_RED_NECTAR,300,150,0,0,10,0,FALSE,FALSE,34,0,,
854,ITEM_YELLOW_NECTAR,300,150,0,0,10,0,FALSE,FALSE,34,0,,
855,ITEM_PINK_NECTAR,300,150,0,0,10,0,FALSE,FALSE,34,0,,
856,ITEM_PURPLE_NECTAR,300,150,0,0,10,0,FALSE,FALSE,34,0,,
859,ITEM_UNKNOWN_859,0,0,0,0,0,0,FALSE,FALSE,0,0,,
860,ITEM_ENIGMATIC_CARD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
861,ITEM_SILVER_RAZZ_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
862,ITEM_GOLDEN_RAZZ_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
863,ITEM_SILVER_NANAB_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
864,ITEM_GOLDEN_NANAB_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
865,ITEM_SILVER_PINAP_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
866,ITEM_GOLDEN_PINAP_BERRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
867,ITEM_UNKNOWN_867,0,0,0,0,0,0,FALSE,FALSE,0,0,,
868,ITEM_UNKNOWN_868,0,0,0,0,0,0,FALSE,FALSE,0,0,,
869,ITEM_UNKNOWN_869,0,0,0,0,0,0,FALSE,FALSE,0,0,,
870,ITEM_UNKNOWN_870,0,0,0,0,0,0,FALSE,FALSE,0,0,,
871,ITEM_UNKNOWN_871,0,0,0,0,0,0,FALSE,FALSE,0,0,,
872,ITEM_SECRET_KEY_LGPE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
873,ITEM_SS_TICKET_LGPE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
875,ITEM_PARCEL_LGPE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
876,ITEM_CARD_KEY_KANTO,0,0,0,0,0,0,FALSE,FALSE,0,0,,
879,ITEM_TERRAIN_EXTENDER,15000,7500,0,3,60,0,FALSE,FALSE,0,0,,
880,ITEM_PROTECTIVE_PADS,15000,7500,0,0,30,0,FALSE,FALSE,0,0,,
881,ITEM_ELECTRIC_SEED,20000,10000,0,0,10,0,FALSE,FALSE,0,0,,
882,ITEM_PSYCHIC_SEED,20000,10000,0,0,10,0,FALSE,FALSE,0,0,,
883,ITEM_MISTY_SEED,20000,10000,0,0,10,0,FALSE,FALSE,0,0,,
884,ITEM_GRASSY_SEED,20000,10000,0,0,10,0,FALSE,FALSE,0,0,,
885,ITEM_STRETCHY_SPRING,0,0,0,0,0,0,FALSE,FALSE,0,0,,
886,ITEM_CHALKY_STONE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
887,ITEM_MARBLE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
888,ITEM_LONE_EARRING,0,0,0,0,0,0,FALSE,FALSE,0,0,,
889,ITEM_BEACH_GLASS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
890,ITEM_GOLD_LEAF,0,0,0,0,0,0,FALSE,FALSE,0,0,,
891,ITEM_SILVER_LEAF,0,0,0,0,0,0,FALSE,FALSE,0,0,,
892,ITEM_POLISHED_MUD_BALL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
893,ITEM_TROPICAL_SHELL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
894,ITEM_LEAF_LETTER_1,0,0,0,0,0,0,FALSE,FALSE,0,0,,
895,ITEM_LEAF_LETTER_2,0,0,0,0,0,0,FALSE,FALSE,0,0,,
896,ITEM_SMALL_BOUQUET,0,0,0,0,0,0,FALSE,FALSE,0,0,,
897,ITEM_UNKNOWN_897,0,0,0,0,0,0,FALSE,FALSE,0,0,,
898,ITEM_UNKNOWN_898,0,0,0,0,0,0,FALSE,FALSE,0,0,,
899,ITEM_UNKNOWN_899,0,0,0,0,0,0,FALSE,FALSE,0,0,,
900,ITEM_LURE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
901,ITEM_SUPER_LURE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
902,ITEM_MAX_LURE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
904,ITEM_FIGHTING_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
905,ITEM_FLYING_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
906,ITEM_POISON_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
907,ITEM_GROUND_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
908,ITEM_ROCK_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
909,ITEM_BUG_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
910,ITEM_GHOST_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
911,ITEM_STEEL_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
912,ITEM_FIRE_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
913,ITEM_WATER_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
914,ITEM_GRASS_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
915,ITEM_ELECTRIC_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
916,ITEM_PSYCHIC_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
917,ITEM_ICE_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
918,ITEM_DRAGON_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
919,ITEM_DARK_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
920,ITEM_FAIRY_MEMORY,1000,500,0,0,50,0,FALSE,FALSE,0,0,,
921,ITEM_SOLGANIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
922,ITEM_LUNALIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
923,ITEM_ULTRANECROZIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
924,ITEM_MIMIKIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
925,ITEM_LYCANIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
926,ITEM_KOMMONIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
927,ITEM_SOLGANIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
